APPLICATION DATE,MIDDLE EXCHANGE RATE
2015-11-23,120.678
2015-11-24,120.747
2015-11-25,120.951
2015-11-26,121.0549
2015-11-27,121.1296
2015-11-28,121.1296
2015-11-29,121.1296
2015-11-30,121.2458
2015-12-01,121.2482
2015-12-02,121.3669
2015-12-03,121.4557
2015-12-04,121.359
2015-12-05,121.359
2015-12-06,121.359
2015-12-07,121.3887
2015-12-08,121.6558
2015-12-09,121.829
2015-12-10,122.1559
2015-12-11,122.1365
2015-12-12,122.1365
2015-12-13,122.1365
2015-12-14,122.1726
2015-12-15,122.3008
2015-12-16,122.2767
2015-12-17,122.0795
2015-12-18,122.1031
2015-12-19,122.1031
2015-12-20,122.1031
2015-12-21,121.6746
2015-12-22,121.6628
2015-12-23,121.8655
2015-12-24,121.7198
2015-12-25,121.8087
2015-12-26,121.8087
2015-12-27,121.8087
2015-12-28,121.7065
2015-12-29,121.3343
2015-12-30,121.3635
2015-12-31,121.6261
2016-01-01,121.6261
2016-01-02,121.6261
2016-01-03,121.6261
2016-01-04,121.5145
2016-01-05,122.0782
2016-01-06,122.0677
2016-01-07,122.0677
2016-01-08,121.8943
2016-01-09,121.8943
2016-01-10,121.8943
2016-01-11,122.0122
2016-01-12,122.1355
2016-01-13,122.2405
2016-01-14,122.2957
2016-01-15,122.5668
2016-01-16,122.5668
2016-01-17,122.5668
2016-01-18,122.8257
2016-01-19,122.9241
2016-01-20,122.8294
2016-01-21,122.7753
2016-01-22,122.7941
2016-01-23,122.7941
2016-01-24,122.7941
2016-01-25,122.8566
2016-01-26,123.0045
2016-01-27,123.0631
2016-01-28,123.233
2016-01-29,123.2485
2016-01-30,123.2485
2016-01-31,123.2485
2016-02-01,122.9333
2016-02-02,122.8282
2016-02-03,122.5044
2016-02-04,122.6402
2016-02-05,122.5524
2016-02-06,122.5524
2016-02-07,122.5524
2016-02-08,122.436
2016-02-09,122.3263
2016-02-10,122.4168
2016-02-11,122.6998
2016-02-12,122.842
2016-02-13,122.842
2016-02-14,122.842
2016-02-15,122.842
2016-02-16,122.842
2016-02-17,122.8065
2016-02-18,122.7118
2016-02-19,122.7835
2016-02-20,122.7835
2016-02-21,122.7835
2016-02-22,123.1249
2016-02-23,123.2456
2016-02-24,123.3738
2016-02-25,123.5329
2016-02-26,123.3956
2016-02-27,123.3956
2016-02-28,123.3956
2016-02-29,123.5004
2016-03-01,123.3636
2016-03-02,123.3781
2016-03-03,123.4094
2016-03-04,123.3526
2016-03-05,123.3526
2016-03-06,123.3526
2016-03-07,123.4037
2016-03-08,123.4257
2016-03-09,123.3048
2016-03-10,123.4066
2016-03-11,123.4463
2016-03-12,123.4463
2016-03-13,123.4463
2016-03-14,123.398
2016-03-15,123.3834
2016-03-16,123.1639
2016-03-17,123.1456
2016-03-18,123.0018
2016-03-19,123.0018
2016-03-20,123.0018
2016-03-21,122.7355
2016-03-22,122.8144
2016-03-23,122.865
2016-03-24,122.9228
2016-03-25,122.9369
2016-03-26,122.9369
2016-03-27,122.9369
2016-03-28,122.8815
2016-03-29,122.595
2016-03-30,122.7785
2016-03-31,122.9245
2016-04-01,122.7996
2016-04-02,122.7996
2016-04-03,122.7996
2016-04-04,122.7899
2016-04-05,122.6569
2016-04-06,122.6425
2016-04-07,122.6707
2016-04-08,122.789
2016-04-09,122.789
2016-04-10,122.789
2016-04-11,122.7555
2016-04-12,122.8218
2016-04-13,122.8584
2016-04-14,122.9538
2016-04-15,122.8857
2016-04-16,122.8857
2016-04-17,122.8857
2016-04-18,122.928
2016-04-19,122.8836
2016-04-20,122.9064
2016-04-21,122.8744
2016-04-22,122.8621
2016-04-23,122.8621
2016-04-24,122.8621
2016-04-25,122.909
2016-04-26,122.8273
2016-04-27,122.726
2016-04-28,122.6193
2016-04-29,122.6193
2016-04-30,122.6193
2016-05-01,122.6193
2016-05-02,122.6193
2016-05-03,122.6193
2016-05-04,122.5815
2016-05-05,122.7087
2016-05-06,122.8154
2016-05-07,122.8154
2016-05-08,122.8154
2016-05-09,122.8167
2016-05-10,122.8514
2016-05-11,122.7833
2016-05-12,122.8346
2016-05-13,122.7161
2016-05-14,122.7161
2016-05-15,122.7161
2016-05-16,122.693
2016-05-17,122.6468
2016-05-18,122.6403
2016-05-19,122.69
2016-05-20,122.6714
2016-05-21,122.6714
2016-05-22,122.6714
2016-05-23,122.6305
2016-05-24,122.765
2016-05-25,122.9087
2016-05-26,123.0261
2016-05-27,123.2692
2016-05-28,123.2692
2016-05-29,123.2692
2016-05-30,123.3399
2016-05-31,123.1015
2016-06-01,122.9607
2016-06-02,123.0164
2016-06-03,123.1147
2016-06-04,123.1147
2016-06-05,123.1147
2016-06-06,123.274
2016-06-07,123.3511
2016-06-08,123.3947
2016-06-09,123.4465
2016-06-10,123.4429
2016-06-11,123.4429
2016-06-12,123.4429
2016-06-13,123.2551
2016-06-14,123.371
2016-06-15,123.404
2016-06-16,123.3833
2016-06-17,123.2617
2016-06-18,123.2617
2016-06-19,123.2617
2016-06-20,123.1911
2016-06-21,123.3254
2016-06-22,123.5396
2016-06-23,123.6613
2016-06-24,123.7873
2016-06-25,123.7873
2016-06-26,123.7873
2016-06-27,123.9531
2016-06-28,123.7963
2016-06-29,123.5585
2016-06-30,123.3115
2016-07-01,123.2832
2016-07-02,123.2832
2016-07-03,123.2832
2016-07-04,123.3727
2016-07-05,123.2368
2016-07-06,123.3207
2016-07-07,123.4814
2016-07-08,123.5127
2016-07-09,123.5127
2016-07-10,123.5127
2016-07-11,123.3418
2016-07-12,123.2869
2016-07-13,123.3362
2016-07-14,123.3143
2016-07-15,123.2948
2016-07-16,123.2948
2016-07-17,123.2948
2016-07-18,123.2629
2016-07-19,123.1904
2016-07-20,123.2477
2016-07-21,123.3327
2016-07-22,123.5078
2016-07-23,123.5078
2016-07-24,123.5078
2016-07-25,123.5092
2016-07-26,123.4497
2016-07-27,123.3785
2016-07-28,123.401
2016-07-29,123.2647
2016-07-30,123.2647
2016-07-31,123.2647
2016-08-01,123.2419
2016-08-02,123.3052
2016-08-03,123.3125
2016-08-04,123.3115
2016-08-05,123.2944
2016-08-06,123.2944
2016-08-07,123.2944
2016-08-08,123.279
2016-08-09,123.2841
2016-08-10,123.2915
2016-08-11,123.277
2016-08-12,123.3201
2016-08-13,123.3201
2016-08-14,123.3201
2016-08-15,123.2716
2016-08-16,123.1619
2016-08-17,123.2165
2016-08-18,123.2741
2016-08-19,123.3885
2016-08-20,123.3885
2016-08-21,123.3885
2016-08-22,123.3648
2016-08-23,123.4111
2016-08-24,123.4071
2016-08-25,123.3773
2016-08-26,123.3789
2016-08-27,123.3789
2016-08-28,123.3789
2016-08-29,123.3661
2016-08-30,123.29
2016-08-31,123.1972
2016-09-01,123.1498
2016-09-02,123.2372
2016-09-03,123.2372
2016-09-04,123.2372
2016-09-05,123.176
2016-09-06,123.2538
2016-09-07,123.3165
2016-09-08,123.2829
2016-09-09,123.3234
2016-09-10,123.3234
2016-09-11,123.3234
2016-09-12,123.2694
2016-09-13,123.2787
2016-09-14,123.1988
2016-09-15,123.1655
2016-09-16,123.2093
2016-09-17,123.2093
2016-09-18,123.2093
2016-09-19,123.1873
2016-09-20,123.1615
2016-09-21,123.2023
2016-09-22,123.309
2016-09-23,123.2684
2016-09-24,123.2684
2016-09-25,123.2684
2016-09-26,123.1813
2016-09-27,123.1719
2016-09-28,123.1891
2016-09-29,123.2618
2016-09-30,123.2929
2016-10-01,123.2929
2016-10-02,123.2929
2016-10-03,123.2139
2016-10-04,123.1804
2016-10-05,123.1269
2016-10-06,123.1593
2016-10-07,123.1851
2016-10-08,123.1851
2016-10-09,123.1851
2016-10-10,123.2163
2016-10-11,123.1702
2016-10-12,123.1309
2016-10-13,123.167
2016-10-14,123.1671
2016-10-15,123.1671
2016-10-16,123.1671
2016-10-17,123.1785
2016-10-18,123.1828
2016-10-19,123.1938
2016-10-20,123.1833
2016-10-21,123.1793
2016-10-22,123.1793
2016-10-23,123.1793
2016-10-24,123.17
2016-10-25,123.2063
2016-10-26,123.2019
2016-10-27,123.1973
2016-10-28,123.1693
2016-10-29,123.1693
2016-10-30,123.1693
2016-10-31,123.162
2016-11-01,123.0563
2016-11-02,123.0746
2016-11-03,123.0709
2016-11-04,123.0064
2016-11-05,123.0064
2016-11-06,123.0064
2016-11-07,123.0291
2016-11-08,123.1412
2016-11-09,123.0922
2016-11-10,123.1057
2016-11-11,123.1057
2016-11-12,123.1057
2016-11-13,123.1057
2016-11-14,123.036
2016-11-15,123.1787
2016-11-16,123.2543
2016-11-17,123.2137
2016-11-18,123.1921
2016-11-19,123.1921
2016-11-20,123.1921
2016-11-21,123.2284
2016-11-22,123.2607
2016-11-23,123.4503
2016-11-24,123.4179
2016-11-25,123.4129
2016-11-26,123.4129
2016-11-27,123.4129
2016-11-28,123.2784
2016-11-29,123.2368
2016-11-30,123.1992
2016-12-01,123.1148
2016-12-02,123.1531
2016-12-03,123.1531
2016-12-04,123.1531
2016-12-05,123.1718
2016-12-06,123.2355
2016-12-07,123.283
2016-12-08,123.3656
2016-12-09,123.4223
2016-12-10,123.4223
2016-12-11,123.4223
2016-12-12,123.3832
2016-12-13,123.521
2016-12-14,123.4324
2016-12-15,123.5117
2016-12-16,123.5337
2016-12-17,123.5337
2016-12-18,123.5337
2016-12-19,123.5807
2016-12-20,123.564
2016-12-21,123.593
2016-12-22,123.6543
2016-12-23,123.6738
2016-12-24,123.6738
2016-12-25,123.6738
2016-12-26,123.5386
2016-12-27,123.4423
2016-12-28,123.2957
2016-12-29,123.2678
2016-12-30,123.4723
2016-12-31,123.4723
2017-01-01,123.4723
2017-01-02,123.4723
2017-01-03,123.4723
2017-01-04,123.4512
2017-01-05,123.5199
2017-01-06,123.6197
2017-01-07,123.6197
2017-01-08,123.6197
2017-01-09,123.5935
2017-01-10,123.6418
2017-01-11,123.6899
2017-01-12,123.75
2017-01-13,123.7821
2017-01-14,123.7821
2017-01-15,123.7821
2017-01-16,123.7907
2017-01-17,123.8239
2017-01-18,123.8359
2017-01-19,123.8923
2017-01-20,123.9478
2017-01-21,123.9478
2017-01-22,123.9478
2017-01-23,123.9794
2017-01-24,123.972
2017-01-25,123.945
2017-01-26,123.9234
2017-01-27,123.9315
2017-01-28,123.9315
2017-01-29,123.9315
2017-01-30,123.9551
2017-01-31,123.9595
2017-02-01,124.0022
2017-02-02,124.0071
2017-02-03,124.0147
2017-02-04,124.0147
2017-02-05,124.0147
2017-02-06,123.9982
2017-02-07,123.9619
2017-02-08,123.8675
2017-02-09,123.8714
2017-02-10,123.96
2017-02-11,123.96
2017-02-12,123.96
2017-02-13,124.0174
2017-02-14,123.9656
2017-02-15,123.9656
2017-02-16,123.9656
2017-02-17,123.9187
2017-02-18,123.9187
2017-02-19,123.9187
2017-02-20,123.9304
2017-02-21,123.8598
2017-02-22,123.8332
2017-02-23,123.9241
2017-02-24,123.9458
2017-02-25,123.9458
2017-02-26,123.9458
2017-02-27,123.9598
2017-02-28,123.9124
2017-03-01,123.8434
2017-03-02,123.719
2017-03-03,123.6719
2017-03-04,123.6719
2017-03-05,123.6719
2017-03-06,123.5935
2017-03-07,123.7264
2017-03-08,123.8002
2017-03-09,123.8383
2017-03-10,123.93
2017-03-11,123.93
2017-03-12,123.93
2017-03-13,123.8924
2017-03-14,123.9653
2017-03-15,123.9704
2017-03-16,123.9987
2017-03-17,124.0131
2017-03-18,124.0131
2017-03-19,124.0131
2017-03-20,124.005
2017-03-21,123.9139
2017-03-22,123.9093
2017-03-23,123.9351
2017-03-24,123.9455
2017-03-25,123.9455
2017-03-26,123.9455
2017-03-27,123.977
2017-03-28,123.9949
2017-03-29,123.9518
2017-03-30,123.9844
2017-03-31,123.9679
2017-04-01,123.9679
2017-04-02,123.9679
2017-04-03,123.885
2017-04-04,123.806
2017-04-05,123.8216
2017-04-06,123.8112
2017-04-07,123.8524
2017-04-08,123.8524
2017-04-09,123.8524
2017-04-10,123.9277
2017-04-11,123.8715
2017-04-12,123.8434
2017-04-13,123.755
2017-04-14,123.755
2017-04-15,123.755
2017-04-16,123.755
2017-04-17,123.755
2017-04-18,123.692
2017-04-19,123.6598
2017-04-20,123.6291
2017-04-21,123.5398
2017-04-22,123.5398
2017-04-23,123.5398
2017-04-24,123.4582
2017-04-25,123.4583
2017-04-26,123.4068
2017-04-27,123.2565
2017-04-28,123.1711
2017-04-29,123.1711
2017-04-30,123.1711
2017-05-01,123.1711
2017-05-02,123.1711
2017-05-03,123.1888
2017-05-04,123.222
2017-05-05,123.2568
2017-05-06,123.2568
2017-05-07,123.2568
2017-05-08,123.1484
2017-05-09,123.0919
2017-05-10,123.1369
2017-05-11,123.1856
2017-05-12,123.1978
2017-05-13,123.1978
2017-05-14,123.1978
2017-05-15,123.1763
2017-05-16,123.182
2017-05-17,123.1787
2017-05-18,123.1456
2017-05-19,123.104
2017-05-20,123.104
2017-05-21,123.104
2017-05-22,123.0374
2017-05-23,122.9734
2017-05-24,122.9711
2017-05-25,122.7971
2017-05-26,122.8208
2017-05-27,122.8208
2017-05-28,122.8208
2017-05-29,122.7691
2017-05-30,122.7429
2017-05-31,122.6617
2017-06-01,122.5722
2017-06-02,122.441
2017-06-03,122.441
2017-06-04,122.441
2017-06-05,122.3165
2017-06-06,122.232
2017-06-07,122.2839
2017-06-08,122.3585
2017-06-09,122.5619
2017-06-10,122.5619
2017-06-11,122.5619
2017-06-12,122.5381
2017-06-13,122.4352
2017-06-14,122.3902
2017-06-15,122.2594
2017-06-16,122.1687
2017-06-17,122.1687
2017-06-18,122.1687
2017-06-19,122.1076
2017-06-20,121.9363
2017-06-21,121.8722
2017-06-22,121.7805
2017-06-23,121.7544
2017-06-24,121.7544
2017-06-25,121.7544
2017-06-26,121.6114
2017-06-27,121.5051
2017-06-28,121.3203
2017-06-29,121.1218
2017-06-30,120.8486
2017-07-01,120.8486
2017-07-02,120.8486
2017-07-03,120.5452
2017-07-04,120.5112
2017-07-05,120.7205
2017-07-06,120.4881
2017-07-07,120.3313
2017-07-08,120.3313
2017-07-09,120.3313
2017-07-10,120.2177
2017-07-11,120.2575
2017-07-12,120.2585
2017-07-13,120.1313
2017-07-14,120.1233
2017-07-15,120.1233
2017-07-16,120.1233
2017-07-17,120.167
2017-07-18,120.2835
2017-07-19,120.5442
2017-07-20,120.6585
2017-07-21,120.6135
2017-07-22,120.6135
2017-07-23,120.6135
2017-07-24,120.3541
2017-07-25,120.4268
2017-07-26,120.6063
2017-07-27,120.6229
2017-07-28,120.5219
2017-07-29,120.5219
2017-07-30,120.5219
2017-07-31,120.4014
2017-08-01,120.183
2017-08-02,120.0709
2017-08-03,119.8397
2017-08-04,119.707
2017-08-05,119.707
2017-08-06,119.707
2017-08-07,119.7181
2017-08-08,119.9052
2017-08-09,119.96
2017-08-10,120.1784
2017-08-11,119.818
2017-08-12,119.818
2017-08-13,119.818
2017-08-14,119.6677
2017-08-15,119.4898
2017-08-16,119.4067
2017-08-17,119.3974
2017-08-18,119.29
2017-08-19,119.29
2017-08-20,119.29
2017-08-21,119.405
2017-08-22,119.3925
2017-08-23,119.3934
2017-08-24,119.3555
2017-08-25,119.2858
2017-08-26,119.2858
2017-08-27,119.2858
2017-08-28,119.2134
2017-08-29,119.1622
2017-08-30,119.186
2017-08-31,119.1759
2017-09-01,119.1681
2017-09-02,119.1681
2017-09-03,119.1681
2017-09-04,119.2717
2017-09-05,119.5905
2017-09-06,119.5862
2017-09-07,119.5586
2017-09-08,119.6617
2017-09-09,119.6617
2017-09-10,119.6617
2017-09-11,119.4342
2017-09-12,119.4624
2017-09-13,119.3358
2017-09-14,119.1328
2017-09-15,119.0326
2017-09-16,119.0326
2017-09-17,119.0326
2017-09-18,119.1159
2017-09-19,119.0355
2017-09-20,118.935
2017-09-21,118.9569
2017-09-22,119.1355
2017-09-23,119.1355
2017-09-24,119.1355
2017-09-25,119.2091
2017-09-26,119.3972
2017-09-27,119.4324
2017-09-28,119.3921
2017-09-29,119.3659
2017-09-30,119.3659
2017-10-01,119.3659
2017-10-02,119.176
2017-10-03,119.177
2017-10-04,119.2282
2017-10-05,119.1837
2017-10-06,119.1733
2017-10-07,119.1733
2017-10-08,119.1733
2017-10-09,119.1859
2017-10-10,119.3562
2017-10-11,119.4098
2017-10-12,119.4845
2017-10-13,119.4005
2017-10-14,119.4005
2017-10-15,119.4005
2017-10-16,119.3322
2017-10-17,119.2223
2017-10-18,119.1626
2017-10-19,119.1246
2017-10-20,119.1889
2017-10-21,119.1889
2017-10-22,119.1889
2017-10-23,119.2094
2017-10-24,119.2505
2017-10-25,119.4031
2017-10-26,119.49
2017-10-27,119.4013
2017-10-28,119.4013
2017-10-29,119.4013
2017-10-30,119.3253
2017-10-31,119.3137
2017-11-01,119.2716
2017-11-02,119.0331
2017-11-03,118.8253
2017-11-04,118.8253
2017-11-05,118.8253
2017-11-06,118.6618
2017-11-07,118.6024
2017-11-08,118.5798
2017-11-09,118.8719
2017-11-10,118.7676
2017-11-11,118.7676
2017-11-12,118.7676
2017-11-13,118.5863
2017-11-14,118.6014
2017-11-15,118.5471
2017-11-16,118.5211
2017-11-17,118.4779
2017-11-18,118.4779
2017-11-19,118.4779
2017-11-20,118.5061
2017-11-21,118.5977
2017-11-22,118.7625
2017-11-23,118.9881
2017-11-24,119.3689
2017-11-25,119.3689
2017-11-26,119.3689
2017-11-27,119.4323
2017-11-28,119.6664
2017-11-29,119.6904
2017-11-30,119.4149
2017-12-01,119.2516
2017-12-02,119.2516
2017-12-03,119.2516
2017-12-04,119.2081
2017-12-05,119.4292
2017-12-06,119.4893
2017-12-07,119.536
2017-12-08,119.6426
2017-12-09,119.6426
2017-12-10,119.6426
2017-12-11,119.6237
2017-12-12,119.6343
2017-12-13,119.5319
2017-12-14,119.4799
2017-12-15,119.2988
2017-12-16,119.2988
2017-12-17,119.2988
2017-12-18,119.0258
2017-12-19,118.8461
2017-12-20,119.1301
2017-12-21,119.3112
2017-12-22,119.0224
2017-12-23,119.0224
2017-12-24,119.0224
2017-12-25,118.7617
2017-12-26,118.4879
2017-12-27,118.2934
2017-12-28,118.4514
2017-12-29,118.4727
2017-12-30,118.4727
2017-12-31,118.4727
2018-01-01,118.4727
2018-01-02,118.4727
2018-01-03,118.3431
2018-01-04,118.6679
2018-01-05,119.0027
2018-01-06,119.0027
2018-01-07,119.0027
2018-01-08,118.7957
2018-01-09,118.5575
2018-01-10,118.5948
2018-01-11,118.7742
2018-01-12,118.7636
2018-01-13,118.7636
2018-01-14,118.7636
2018-01-15,118.5465
2018-01-16,118.3693
2018-01-17,118.3742
2018-01-18,118.4356
2018-01-19,118.4991
2018-01-20,118.4991
2018-01-21,118.4991
2018-01-22,118.5005
2018-01-23,118.631
2018-01-24,118.6547
2018-01-25,118.7155
2018-01-26,118.6952
2018-01-27,118.6952
2018-01-28,118.6952
2018-01-29,118.6244
2018-01-30,118.6836
2018-01-31,118.7428
2018-02-01,118.7554
2018-02-02,118.7241
2018-02-03,118.7241
2018-02-04,118.7241
2018-02-05,118.6078
2018-02-06,118.6107
2018-02-07,118.7272
2018-02-08,118.72
2018-02-09,118.6904
2018-02-10,118.6904
2018-02-11,118.6904
2018-02-12,118.5791
2018-02-13,118.4337
2018-02-14,118.303
2018-02-15,118.303
2018-02-16,118.303
2018-02-17,118.303
2018-02-18,118.303
2018-02-19,118.2562
2018-02-20,118.2362
2018-02-21,118.176
2018-02-22,118.0868
2018-02-23,118.0128
2018-02-24,118.0128
2018-02-25,118.0128
2018-02-26,118.0377
2018-02-27,118.0321
2018-02-28,118.0579
2018-03-01,118.0237
2018-03-02,118.0084
2018-03-03,118.0084
2018-03-04,118.0084
2018-03-05,118.0318
2018-03-06,118.0327
2018-03-07,118.0836
2018-03-08,118.0298
2018-03-09,118.0576
2018-03-10,118.0576
2018-03-11,118.0576
2018-03-12,118.0453
2018-03-13,118.0546
2018-03-14,118.2001
2018-03-15,118.4069
2018-03-16,118.3578
2018-03-17,118.3578
2018-03-18,118.3578
2018-03-19,118.2599
2018-03-20,118.2791
2018-03-21,118.4203
2018-03-22,118.6044
2018-03-23,118.411
2018-03-24,118.411
2018-03-25,118.411
2018-03-26,118.5039
2018-03-27,118.6242
2018-03-28,118.5885
2018-03-29,118.5051
2018-03-30,118.3853
2018-03-31,118.3853
2018-04-01,118.3853
2018-04-02,118.2354
2018-04-03,118.1845
2018-04-04,118.1509
2018-04-05,118.1491
2018-04-06,118.1491
2018-04-07,118.1491
2018-04-08,118.1491
2018-04-09,118.1491
2018-04-10,118.1656
2018-04-11,118.2204
2018-04-12,118.225
2018-04-13,118.2253
2018-04-14,118.2253
2018-04-15,118.2253
2018-04-16,118.1855
2018-04-17,118.1616
2018-04-18,118.1831
2018-04-19,118.2363
2018-04-20,118.1806
2018-04-21,118.1806
2018-04-22,118.1806
2018-04-23,118.1377
2018-04-24,118.187
2018-04-25,118.209
2018-04-26,118.2381
2018-04-27,118.1912
2018-04-28,118.1912
2018-04-29,118.1912
2018-04-30,118.1748
2018-05-01,118.1748
2018-05-02,118.1748
2018-05-03,118.1901
2018-05-04,118.1854
2018-05-05,118.1854
2018-05-06,118.1854
2018-05-07,118.1872
2018-05-08,118.1451
2018-05-09,118.2082
2018-05-10,118.2665
2018-05-11,118.2644
2018-05-12,118.2644
2018-05-13,118.2644
2018-05-14,118.2047
2018-05-15,118.2105
2018-05-16,118.177
2018-05-17,118.1503
2018-05-18,118.19
2018-05-19,118.19
2018-05-20,118.19
2018-05-21,118.1465
2018-05-22,118.1392
2018-05-23,118.1611
2018-05-24,118.2202
2018-05-25,118.2327
2018-05-26,118.2327
2018-05-27,118.2327
2018-05-28,118.1654
2018-05-29,118.1853
2018-05-30,118.1771
2018-05-31,118.161
2018-06-01,118.1616
2018-06-02,118.1616
2018-06-03,118.1616
2018-06-04,118.1071
2018-06-05,118.1249
2018-06-06,118.1298
2018-06-07,118.1232
2018-06-08,118.1125
2018-06-09,118.1125
2018-06-10,118.1125
2018-06-11,118.1466
2018-06-12,118.1891
2018-06-13,118.2229
2018-06-14,118.1668
2018-06-15,118.1926
2018-06-16,118.1926
2018-06-17,118.1926
2018-06-18,118.175
2018-06-19,118.1454
2018-06-20,118.1411
2018-06-21,118.1475
2018-06-22,118.0876
2018-06-23,118.0876
2018-06-24,118.0876
2018-06-25,118.1074
2018-06-26,118.1409
2018-06-27,118.0611
2018-06-28,118.081
2018-06-29,118.0676
2018-06-30,118.0676
2018-07-01,118.0676
2018-07-02,118.0142
2018-07-03,118.0287
2018-07-04,118.0295
2018-07-05,118.0232
2018-07-06,118.023
2018-07-07,118.023
2018-07-08,118.023
2018-07-09,118.0312
2018-07-10,118.0528
2018-07-11,118.0537
2018-07-12,118.0614
2018-07-13,118.0438
2018-07-14,118.0438
2018-07-15,118.0438
2018-07-16,118.0438
2018-07-17,118.0533
2018-07-18,118.0599
2018-07-19,118.0575
2018-07-20,118.0507
2018-07-21,118.0507
2018-07-22,118.0507
2018-07-23,118.055
2018-07-24,118.0773
2018-07-25,118.074
2018-07-26,118.0714
2018-07-27,118.0317
2018-07-28,118.0317
2018-07-29,118.0317
2018-07-30,118.0447
2018-07-31,118.0603
2018-08-01,118.0618
2018-08-02,118.0542
2018-08-03,118.0619
2018-08-04,118.0619
2018-08-05,118.0619
2018-08-06,118.0241
2018-08-07,118.044
2018-08-08,118.053
2018-08-09,118.0511
2018-08-10,118.0497
2018-08-11,118.0497
2018-08-12,118.0497
2018-08-13,118.051
2018-08-14,118.0558
2018-08-15,118.0272
2018-08-16,118.0278
2018-08-17,118.0313
2018-08-18,118.0313
2018-08-19,118.0313
2018-08-20,118.0203
2018-08-21,118.027
2018-08-22,118.0357
2018-08-23,118.0705
2018-08-24,118.1557
2018-08-25,118.1557
2018-08-26,118.1557
2018-08-27,118.1331
2018-08-28,118.2624
2018-08-29,118.4261
2018-08-30,118.3977
2018-08-31,118.2732
2018-09-01,118.2732
2018-09-02,118.2732
2018-09-03,118.1567
2018-09-04,118.1279
2018-09-05,118.1046
2018-09-06,118.1374
2018-09-07,118.242
2018-09-08,118.242
2018-09-09,118.242
2018-09-10,118.2951
2018-09-11,118.3475
2018-09-12,118.4703
2018-09-13,118.4085
2018-09-14,118.2988
2018-09-15,118.2988
2018-09-16,118.2988
2018-09-17,118.2659
2018-09-18,118.3034
2018-09-19,118.3269
2018-09-20,118.2967
2018-09-21,118.2078
2018-09-22,118.2078
2018-09-23,118.2078
2018-09-24,118.196
2018-09-25,118.2474
2018-09-26,118.3199
2018-09-27,118.4006
2018-09-28,118.4179
2018-09-29,118.4179
2018-09-30,118.4179
2018-10-01,118.3868
2018-10-02,118.3747
2018-10-03,118.4643
2018-10-04,118.5287
2018-10-05,118.6384
2018-10-06,118.6384
2018-10-07,118.6384
2018-10-08,118.6535
2018-10-09,118.6632
2018-10-10,118.5623
2018-10-11,118.3046
2018-10-12,118.2321
2018-10-13,118.2321
2018-10-14,118.2321
2018-10-15,118.2412
2018-10-16,118.2366
2018-10-17,118.2121
2018-10-18,118.3351
2018-10-19,118.5311
2018-10-20,118.5311
2018-10-21,118.5311
2018-10-22,118.4887
2018-10-23,118.4105
2018-10-24,118.5566
2018-10-25,118.5968
2018-10-26,118.52
2018-10-27,118.52
2018-10-28,118.52
2018-10-29,118.4384
2018-10-30,118.3476
2018-10-31,118.3214
2018-11-01,118.2984
2018-11-02,118.2728
2018-11-03,118.2728
2018-11-04,118.2728
2018-11-05,118.3378
2018-11-06,118.3729
2018-11-07,118.3881
2018-11-08,118.3781
2018-11-09,118.395
2018-11-10,118.395
2018-11-11,118.395
2018-11-12,118.395
2018-11-13,118.3178
2018-11-14,118.3392
2018-11-15,118.272
2018-11-16,118.2032
2018-11-17,118.2032
2018-11-18,118.2032
2018-11-19,118.2159
2018-11-20,118.2777
2018-11-21,118.3704
2018-11-22,118.4052
2018-11-23,118.4694
2018-11-24,118.4694
2018-11-25,118.4694
2018-11-26,118.4265
2018-11-27,118.4127
2018-11-28,118.3974
2018-11-29,118.33
2018-11-30,118.3199
2018-12-01,118.3199
2018-12-02,118.3199
2018-12-03,118.2313
2018-12-04,118.2084
2018-12-05,118.1823
2018-12-06,118.1477
2018-12-07,118.2214
2018-12-08,118.2214
2018-12-09,118.2214
2018-12-10,118.3017
2018-12-11,118.3347
2018-12-12,118.3459
2018-12-13,118.3414
2018-12-14,118.3363
2018-12-15,118.3363
2018-12-16,118.3363
2018-12-17,118.4079
2018-12-18,118.4426
2018-12-19,118.4337
2018-12-20,118.3396
2018-12-21,118.2709
2018-12-22,118.2709
2018-12-23,118.2709
2018-12-24,118.2241
2018-12-25,118.2211
2018-12-26,118.1729
2018-12-27,118.2138
2018-12-28,118.2498
2018-12-29,118.2498
2018-12-30,118.2498
2018-12-31,118.1946
2019-01-01,118.1946
2019-01-02,118.1946
2019-01-03,118.3439
2019-01-04,118.3445
2019-01-05,118.3445
2019-01-06,118.3445
2019-01-07,118.3445
2019-01-08,118.3321
2019-01-09,118.3633
2019-01-10,118.3961
2019-01-11,118.4156
2019-01-12,118.4156
2019-01-13,118.4156
2019-01-14,118.4076
2019-01-15,118.4113
2019-01-16,118.3975
2019-01-17,118.3533
2019-01-18,118.38
2019-01-19,118.38
2019-01-20,118.38
2019-01-21,118.3695
2019-01-22,118.4071
2019-01-23,118.4219
2019-01-24,118.4609
2019-01-25,118.4658
2019-01-26,118.4658
2019-01-27,118.4658
2019-01-28,118.4836
2019-01-29,118.494
2019-01-30,118.4731
2019-01-31,118.4347
2019-02-01,118.4266
2019-02-02,118.4266
2019-02-03,118.4266
2019-02-04,118.4066
2019-02-05,118.4248
2019-02-06,118.4474
2019-02-07,118.4329
2019-02-08,118.3565
2019-02-09,118.3565
